384,Young voter anger over housing jobs threatens Moon s legacy in South Korea Reuters Outside class hours Kim Kyung wook delivers meals on foot to apartment blocks near his university in eastern Seoul while constantly checking his phone to trade stocks cryptocurrency and used Nike sneakers  Outside class hours Kim Kyung wook delivers meals on foot to apartment blocks near his university in eastern Seoul while constantly checking his phone to trade stocks cryptocurrency and used Nike 3952 chars ,anger,,neutral
385,Harvard defeats students lawsuit over lack of COVID 19 tuition refunds Reuters Harvard University won the dismissal on Monday of a lawsuit by students over its decision not to partially refund tuition when it moved classes online early in the coronavirus pandemic  Harvard s seal sits atop a gate to the athletic fields at Harvard University in Cambridge Massachusetts REUTERS Brian SnyderJune 21 Reuters Harvard University won the dismissal on Monday of a l 1907 chars ,lack,won defeats refund,neutral
386,Top U S general hits back at right wing uproar over racism teachings Reuters The United States top military officer on Wednesday hit back against a growing conservative movement opposed to teaching certain theories about racism at educational institutions saying military university graduates should be open minded and be widely read  Joint Chiefs of Staff Chair Gen Mark Milley testifies on the defense department s budget request during a Senate Appropriations Committee hearing on Capitol Hill in Washington U S June 17 2021 2932 chars ,conservative uproar racism,top right,negative
387,Skid Row star Johnny Solinger dead at 55 Toronto Sun  ol li Skid Row star Johnny Solinger dead at 55 Toronto Sun r n li li Former Skid Row Singer Johnny Solinger Dead at 55 We Are Saddened to Hear the News Band Says Yahoo News Canada r n li li Former Skid Row lead singer Johnny Salinger dies of liver fai  Reviews and recommendations are unbiased and products are independently selected Postmedia may earn an affiliate commission from purchases made through links on this page Article content r nFormer Ski 841 chars ,dead dies,recommendations lead unbiased,neutral
388,Scorching temperatures across southern Alberta this week CTV Toronto The upper ridge that brought record breaking temperatures over the weekend intensifies over B C and tracks further east through the week  CALGARY r nThe upper ridge that brought record breaking temperatures over the weekend intensifies over B C and tracks further east through the week r nFor Alberta that means more daily records wil 854 chars ,breaking,,neutral
389,Spectator who caused Tour de France crash arrested Toronto Sun  ol li Spectator who caused Tour de France crash arrested Toronto Sun r n li li Tour de France Spectator Arrested For Allegedly Causing Massive Crash With Sign TMZ r n li li Fan involved in crash at Tour de France arrested report CBC ca r n li li Report  A female spectator holding a large cardboard sign caused a massive pileup at the Tour de France on Saturday Photo by Gendarmerie du Finistere Facebook r nArticle content r nLAVAL The spectator who caus 2772 chars ,crash,,negative
390,Vaccine linked myocarditis tends to resolve quickly Study Toronto Sun  ol li Vaccine linked myocarditis tends to resolve quickly Study Toronto Sun r n li li Holding out for 2nd dose of Pfizer COVID 19 vaccine over Moderna There s no good reason experts say CBC ca r n li li Vaccine linked heart condition tends to resolve q  Reviews and recommendations are unbiased and products are independently selected Postmedia may earn an affiliate commission from purchases made through links on this page Article content r nThe follow 3230 chars ,,good recommendations unbiased,neutral
391,Top court unseals files tied to Sherman murder case Toronto Sun Top court unseals files tied to Sherman murder case Toronto SunView Full coverage on Google News The move reverses a 2018 lower court ruling sealing the files r nBarry Sherman chairman and CEO of Apotex Inc with his wife HoneyPhoto by file photo SunMedia r nArticle content r nOTTAWA The Supreme 4208 chars ,murder,,positive
392, It s so sad Fire damages church in Calgary cause under investigation CTV Toronto  ol li It s so sad Fire damages church in Calgary cause under investigation CTV Toronto r n li li Arson unit investigating blaze at Calgary church fire may be linked to vandalism incidents Global News r n li li It s so sad Fire damages southeast Ca  CALGARY r nThe House of Prayer Alliance Church in Calgary has been damaged after a fire broke out Sunday evening r nFirefighters were called to the church located at 4924 Forego Ave S E in the com 1710 chars ,broke damages sad damaged,,neutral
393,Waterloo Region adds 59 new COVID 19 cases Monday 30 per cent of adults now fully vaccinated CTV Toronto  ol li Waterloo Region adds 59 new COVID 19 cases Monday 30 per cent of adults now fully vaccinated CTV Toronto r n li li More provincial mobile vaccination clinics coming to Waterloo Region this week CTV Toronto r n li li View Full coverage on Google New  WATERLOO r nHealth officials in Waterloo Region logged 59 new COVID 19 infections Monday as the vaccine rollout continues to ramp up with 30 per cent of adults in the community now fully immunized 1986 chars ,infections,,positive
394,Male motorcyclist killed in Etobicoke crash police CP24 Toronto s Breaking News  ol li Male motorcyclist killed in Etobicoke crash police CP24 Toronto s Breaking News r n li li One man dead after motorcycle crash in Etobicoke Toronto Star r n li li Police investigate fatal collision involving motorcyclist in Etobicoke CTV Toronto r n  One motorcyclist is dead following a collision in Etobicoke late Saturday night r nIt happened near Lake Shore Boulevard West and Forty Second Street at around 10 15 p m r nPolice say a motorcyclist su 159 chars ,crash dead fatal killed,,neutral
395,Region reports 39 new COVID cases Sunday KitchenerToday com  ol li Region reports 39 new COVID cases Sunday KitchenerToday com r n li li Region reports 49 new COVID cases Saturday KitchenerToday com r n li li Region of Waterloo reports 39 new cases of COVID 19 another related death CTV Toronto r n li li No new ca  Region of Waterloo Public Health confirmed 39 new COVID 19 cases on Sunday putting the overall total at 17 755 r nOne new COVID related death was reported bringing the local death toll to 272 r nHosp 2643 chars ,death toll,,neutral
396,Ontario reports 744 new cases of COVID 19 24 deaths nearly 173000 vaccinations The Record New Westminster  TORONTO Ontario is reporting 744 new cases of COVID 19 and 24 more deaths linked to the virus today Health Minister Christine Elliott says there are 181 new cases in Toronto 123 in Peel Region 31 in Durham Region and 51 in the Waterloo region  TORONTO Ontario is reporting 744 new cases of COVID 19 and 24 more deaths linked to the virus today r nHealth Minister Christine Elliott says there are 181 new cases in Toronto 123 in Peel Region 31 558 chars ,virus,,negative
397,Native Americans decry unmarked graves untold history of boarding schools Reuters Clarence Smith was fresh off a 24 hour bus trip from his Blackfeet reservation in Montana to the Flandreau Indian School in South Dakota in the late 1980s where he was sent by his family in the hope he would receive a better education  June 22 Reuters Clarence Smith was fresh off a 24 hour bus trip from his Blackfeet reservation in Montana to the Flandreau Indian School in South Dakota in the late 1980s where he was sent by hi 5598 chars ,decry,better fresh,neutral
398,Why so many sexual predators at Indian Residential Schools escaped punishment National Post  ol li Why so many sexual predators at Indian Residential Schools escaped punishment National Post r n li li Years long court battle delivers victory to surviving day scholars of Canada s residential schools Global News r n li li Shocked reaction to B C  An estimated 5 000 people committed a sex crime at a residential school during the system s 100 year existence but fewer than 50 have been convicted r nTristin Hopper r nTony Charlie a Kuper Island re 11461 chars ,crime,victory,neutral
